longitude,latitude,neighbourhood_group
103.85661999999999,1.31419,Central Region
103.85364,1.3229,Central Region
103.85313000000001,1.32318,Central Region
103.83336,1.30469,Central Region
103.83442,1.28575,Central Region
103.84705,1.30639,Central Region
103.85204,1.3229600000000001,Central Region
103.84536,1.28385,Central Region
103.85356,1.32341,Central Region
103.89981999999999,1.31634,Central Region
103.85653,1.31554,Central Region
103.85807,1.31628,Central Region
103.78984,1.45203,North Region
103.86766999999999,1.33161,Central Region
103.83858000000001,1.29407,Central Region
103.88329,1.31225,Central Region
103.8338,1.28572,Central Region
103.88521,1.3139299999999998,Central Region
103.82836999999999,1.2945799999999998,Central Region
103.83861,1.29608,Central Region
103.7637,1.3585200000000002,West Region
103.85305,1.28199,Central Region
103.84774,1.29929,Central Region
103.83896999999999,1.29572,Central Region
103.84031999999999,1.2966799999999998,Central Region
103.84656,1.30576,Central Region
103.8575,1.31549,Central Region
103.83428,1.28471,Central Region
103.83126999999999,1.28213,Central Region
103.8382,1.29542,Central Region
103.8392,1.29488,Central Region
103.84997,1.3033,Central Region
103.85361,1.31402,Central Region
103.8982,1.30571,Central Region
103.85698000000001,1.31617,Central Region
103.83985,1.29568,Central Region
103.90671,1.3107,Central Region
103.8327,1.28452,Central Region
103.83267,1.29922,Central Region
103.88829,1.31692,Central Region
103.83995999999999,1.29512,Central Region
103.84684,1.27376,Central Region
103.85855,1.3039100000000001,Central Region
103.83673,1.27641,Central Region
103.89945999999999,1.30609,Central Region
103.84283,1.2942,Central Region
103.84794000000001,1.30352,Central Region
103.89071,1.3117299999999998,Central Region
103.79032,1.4328299999999998,North Region
103.78516,1.28064,Central Region
103.82687,1.2903799999999999,Central Region
103.83792,1.2781799999999999,Central Region
103.8334,1.3039100000000001,Central Region
103.85846,1.31691,Central Region
103.83375,1.2844200000000001,Central Region
103.83243,1.28439,Central Region
103.71593,1.3538700000000001,West Region
103.83106,1.28405,Central Region
103.84438,1.2750299999999999,Central Region
103.83606999999999,1.29803,Central Region
103.85833000000001,1.3168600000000001,Central Region
103.85425,1.3648,North-East Region
103.83479,1.28512,Central Region
103.83998000000001,1.3513700000000002,Central Region
103.83491,1.3040399999999999,Central Region
103.90796,1.39042,North-East Region
103.85202,1.30083,Central Region
103.85191999999999,1.32364,Central Region
103.85204,1.32287,Central Region
103.89886,1.31384,Central Region
103.84744,1.30634,Central Region
103.8982,1.31379,Central Region
103.88199,1.31584,Central Region
103.89981999999999,1.30768,Central Region
103.83864,1.29674,Central Region
103.8347,1.30561,Central Region
103.8669,1.35475,North-East Region
103.8557,1.29835,Central Region
103.83369,1.2836299999999998,Central Region
103.83721,1.35117,Central Region
103.88257,1.3291,Central Region
103.86352,1.30304,Central Region
103.87773,1.35437,North-East Region
103.845,1.2856299999999998,Central Region
103.86321,1.3028,Central Region
103.86288,1.30294,Central Region
103.83031,1.28393,Central Region
103.85016,1.32417,Central Region
103.84983000000001,1.3561299999999998,Central Region
103.88247,1.31823,Central Region
103.86149,1.30279,Central Region
103.84574,1.28094,Central Region
103.8613,1.30279,Central Region
103.84736,1.30665,Central Region
103.86315,1.30274,Central Region
103.86198,1.3025200000000001,Central Region
103.86121,1.30179,Central Region
103.87137,1.39019,North-East Region
103.86164000000001,1.30345,Central Region
103.84294,1.2924,Central Region
103.85161,1.32281,Central Region
103.83577,1.3059,Central Region
103.86179,1.30313,Central Region
103.83707,1.29629,Central Region
103.83877,1.2964799999999999,Central Region
103.8496,1.2878100000000001,Central Region
103.82509,1.2693,Central Region
103.85303,1.3213,Central Region
103.83773000000001,1.29254,Central Region
103.83906,1.2949700000000002,Central Region
103.86314,1.30312,Central Region
103.86171999999999,1.30342,Central Region
103.86264,1.30267,Central Region
103.8529,1.32221,Central Region
103.84897,1.3268799999999998,Central Region
103.84787,1.3267799999999998,Central Region
103.86274,1.30368,Central Region
103.8455,1.27356,Central Region
103.85343,1.29817,Central Region
103.85325,1.32196,Central Region
103.83395,1.2827899999999999,Central Region
103.86211,1.30195,Central Region
103.86164000000001,1.30295,Central Region
103.85341,1.3216,Central Region
103.8553,1.2966,Central Region
103.85365,1.32134,Central Region
103.78424,1.33454,Central Region
103.85161,1.29635,Central Region
103.83341,1.30481,Central Region
103.85374,1.32352,Central Region
103.84826,1.31281,Central Region
103.8517,1.29816,Central Region
103.88025999999999,1.3087600000000001,Central Region
103.84432,1.28278,Central Region
103.85164,1.2961200000000002,Central Region
103.83932,1.29661,Central Region
103.8865,1.31234,Central Region
103.84893000000001,1.31819,Central Region
103.85158,1.32322,Central Region
103.85459,1.30386,Central Region
103.84342,1.27864,Central Region
103.83386,1.2839200000000002,Central Region
103.82016999999999,1.30768,Central Region
103.83917,1.2901,Central Region
103.85215,1.3009700000000002,Central Region
103.85127,1.30264,Central Region
103.83104,1.29293,Central Region
103.83243,1.28236,Central Region
103.86216999999999,1.30464,Central Region
103.84215,1.27455,Central Region
103.85224000000001,1.30187,Central Region
103.85897,1.31629,Central Region
103.85073,1.3024,Central Region
103.9592,1.34838,East Region
103.96103000000001,1.34702,East Region
103.85109,1.30221,Central Region
103.83086,1.2826899999999999,Central Region
103.85002,1.30023,Central Region
103.84595999999999,1.2812299999999999,Central Region
103.84339,1.27399,Central Region
103.83413,1.28485,Central Region
103.83449,1.28608,Central Region
103.83507,1.2844,Central Region
103.89978,1.30714,Central Region
103.86209000000001,1.30291,Central Region
103.92278,1.3084200000000001,East Region
103.8336,1.28461,Central Region
103.83395,1.28421,Central Region
103.83448,1.28455,Central Region
103.89685,1.3159299999999998,Central Region
103.84737,1.30597,Central Region
103.89744,1.31589,Central Region
103.89759000000001,1.31395,Central Region
103.76454,1.36202,West Region
103.83072,1.2840200000000002,Central Region
103.83147,1.28375,Central Region
103.85316,1.32271,Central Region
103.84739,1.3058100000000001,Central Region
103.83471999999999,1.29572,Central Region
103.83386999999999,1.28236,Central Region
103.84711999999999,1.30771,Central Region
103.89822,1.3151899999999999,Central Region
103.78737,1.28001,Central Region
103.86267,1.3075,Central Region
103.78636,1.28111,Central Region
103.78607,1.28129,Central Region
103.85531,1.38752,North-East Region
103.85977,1.3018,Central Region
103.88589,1.3145200000000001,Central Region
103.90058,1.30332,Central Region
103.85750999999999,1.31477,Central Region
103.83376,1.2855299999999998,Central Region
103.91109,1.31683,East Region
103.8975,1.3143,Central Region
103.84366999999999,1.28359,Central Region
103.89701,1.31559,Central Region
103.81808000000001,1.27991,Central Region
103.86791,1.30995,Central Region
103.80318,1.28159,Central Region
103.86525999999999,1.32813,Central Region
103.87406,1.31045,Central Region
103.81597,1.2666,Central Region
103.75294,1.35372,West Region
103.90167,1.3025,Central Region
103.84718000000001,1.32526,Central Region
103.85396999999999,1.3230000000000002,Central Region
103.86806999999999,1.33685,Central Region
103.8525,1.3108899999999999,Central Region
103.84758000000001,1.31839,Central Region
103.86437,1.32089,Central Region
103.89739,1.31592,Central Region
103.93623000000001,1.3119399999999999,East Region
103.75058,1.4028100000000001,West Region
103.85478,1.31655,Central Region
103.77931,1.2871299999999999,Central Region
103.84732,1.3014700000000001,Central Region
103.91651,1.3337299999999999,East Region
103.84729,1.32807,Central Region
103.88689000000001,1.2990700000000002,Central Region
103.78751,1.27973,Central Region
103.88445,1.31325,Central Region
103.89735,1.3140399999999999,Central Region
103.84697,1.32683,Central Region
103.86022,1.3011700000000002,Central Region
103.84354,1.31345,Central Region
103.80322,1.28225,Central Region
103.85517,1.30914,Central Region
103.85262,1.31083,Central Region
103.78751,1.27973,Central Region
103.83496,1.3530000000000002,Central Region
103.95014,1.34018,East Region
103.89674000000001,1.31576,Central Region
103.85464,1.3158100000000001,Central Region
103.84066,1.30518,Central Region
103.91343,1.31954,East Region
103.91288,1.31985,East Region
103.9111,1.32071,East Region
103.8981,1.314,Central Region
103.89862,1.31571,Central Region
103.88332,1.31505,Central Region
103.83400999999999,1.28551,Central Region
103.9115,1.30818,East Region
103.84384,1.2837,Central Region
103.85063000000001,1.29931,Central Region
103.91585,1.32073,East Region
103.83844,1.30449,Central Region
103.83436,1.30352,Central Region
103.83751,1.29508,Central Region
103.82685,1.31889,Central Region
103.86784,1.3310899999999999,Central Region
103.86092,1.3054,Central Region
103.88784,1.31569,Central Region
103.89711,1.3159299999999998,Central Region
103.88729000000001,1.3166200000000001,Central Region
103.84931,1.28895,Central Region
103.87591,1.36737,North-East Region
103.85084,1.3173700000000002,Central Region
103.90136,1.3143799999999999,Central Region
103.85731,1.3135700000000001,Central Region
103.84695,1.30387,Central Region
103.8835,1.36076,North-East Region
103.91466,1.31934,East Region
103.85924,1.29992,Central Region
103.84751,1.31505,Central Region
103.88783000000001,1.3878,North-East Region
103.83923,1.29463,Central Region
103.85171,1.31291,Central Region
103.74728,1.3610200000000001,West Region
103.84533,1.32005,Central Region
103.85786999999999,1.3003799999999999,Central Region
103.81104,1.32769,Central Region
103.84235,1.2838,Central Region
103.84353,1.28199,Central Region
103.84799,1.3032,Central Region
103.85544,1.31577,Central Region
103.83513,1.27346,Central Region
103.8989,1.3145,Central Region
103.8442,1.32997,Central Region
103.88341,1.29775,Central Region
103.8367,1.31569,Central Region
103.83941,1.3514,Central Region
103.76597,1.2995700000000001,West Region
103.96047,1.37602,East Region
103.83315,1.3049600000000001,Central Region
103.84744,1.31764,Central Region
103.83523000000001,1.28423,Central Region
103.85887,1.3019,Central Region
103.83357,1.30325,Central Region
103.83514,1.30546,Central Region
103.89891,1.3159100000000001,Central Region
103.84666999999999,1.3501100000000001,Central Region
103.89986999999999,1.3111,Central Region
103.89935,1.31235,Central Region
103.89927,1.31093,Central Region
103.85289,1.2818399999999999,Central Region
103.90045,1.31223,Central Region
103.84124,1.3139299999999998,Central Region
103.85809,1.29959,Central Region
103.75014,1.34839,West Region
103.84643,1.30233,Central Region
103.83799,1.29587,Central Region
103.8974,1.3146799999999998,Central Region
103.89903000000001,1.3161,Central Region
103.89884,1.31441,Central Region
103.84786,1.30105,Central Region
103.93276,1.35402,East Region
103.89824,1.3143,Central Region
103.87271,1.30985,Central Region
103.79853,1.31016,Central Region
103.89126999999999,1.3130899999999999,Central Region
103.79311,1.3144799999999999,Central Region
103.76425,1.3793799999999998,West Region
103.84572,1.30224,Central Region
103.8639,1.32914,Central Region
103.85009000000001,1.3077299999999998,Central Region
103.7893,1.3027799999999998,Central Region
103.69037,1.3388799999999998,West Region
103.85365999999999,1.28132,Central Region
103.78624,1.42736,North Region
103.79093,1.33255,Central Region
103.8088,1.29388,Central Region
103.9128,1.31722,East Region
103.79717,1.31079,Central Region
103.92846,1.32384,East Region
103.82636,1.28397,Central Region
103.91281,1.3168,East Region
103.80686,1.2906,Central Region
103.85384,1.30749,Central Region
103.86084,1.3151,Central Region
103.88188000000001,1.31267,Central Region
103.79583000000001,1.31281,Central Region
103.69176,1.3392,West Region
103.84436,1.28189,Central Region
103.93876999999999,1.3124799999999999,East Region
103.91101,1.3094700000000001,East Region
103.91147,1.30861,East Region
103.86754,1.3358,Central Region
103.74221,1.35039,West Region
103.82547,1.32016,Central Region
103.83703,1.29314,Central Region
103.9139,1.3172,East Region
103.8388,1.3058299999999998,Central Region
103.83476999999999,1.3062,Central Region
103.84682,1.30548,Central Region
103.71816,1.34758,West Region
103.8465,1.2836299999999998,Central Region
103.85821999999999,1.31534,Central Region
103.91291,1.31857,East Region
103.86378,1.32325,Central Region
103.97171,1.36788,East Region
103.8426,1.27746,Central Region
103.84693,1.2818,Central Region
103.93592,1.32429,East Region
103.87642,1.3746200000000002,North-East Region
103.96441,1.35715,East Region
103.91143000000001,1.30767,East Region
103.86016,1.30092,Central Region
103.86201,1.30007,Central Region
103.76456999999999,1.3618700000000001,West Region
103.85209,1.27996,Central Region
103.91298,1.31036,East Region
103.83445,1.30364,Central Region
103.8336,1.30539,Central Region
103.743,1.3502399999999999,West Region
103.8645,1.32707,Central Region
103.88209,1.31884,Central Region
103.91363,1.31744,East Region
103.91299000000001,1.30995,East Region
103.91255,1.3116700000000001,East Region
103.78661,1.27863,Central Region
103.82741,1.31923,Central Region
103.85183,1.30057,Central Region
103.9233,1.31788,East Region
103.90174,1.30026,Central Region
103.78585,1.28164,Central Region
103.91365,1.3176,East Region
103.89764,1.30748,Central Region
103.79921999999999,1.42913,North Region
103.92711,1.31382,East Region
103.8566,1.2989,Central Region
103.77286,1.34053,Central Region
103.8205,1.3518299999999999,North Region
103.85238000000001,1.30104,Central Region
103.89863000000001,1.3142,Central Region
103.78605,1.28034,Central Region
103.83395,1.27464,Central Region
103.85368000000001,1.32513,Central Region
103.8291,1.29514,Central Region
103.86423,1.30811,Central Region
103.80955,1.28839,Central Region
103.85386,1.30104,Central Region
103.88734000000001,1.31364,Central Region
103.91253,1.31877,East Region
103.89695,1.3159299999999998,Central Region
103.77433,1.34189,Central Region
103.91399,1.31673,East Region
103.91278,1.31869,East Region
103.84483,1.28215,Central Region
103.78758,1.27949,Central Region
103.86206999999999,1.31281,Central Region
103.89888,1.31545,Central Region
103.83046,1.29454,Central Region
103.82995,1.29613,Central Region
103.86022,1.31115,Central Region
103.89816,1.3146799999999998,Central Region
103.89574,1.37071,North-East Region
103.88202,1.31922,Central Region
103.84791,1.3195,Central Region
103.8436,1.28294,Central Region
103.82685,1.28993,Central Region
103.83823000000001,1.30256,Central Region
103.78768000000001,1.27948,Central Region
103.84138,1.38496,North-East Region
103.85212,1.32315,Central Region
103.8306,1.29481,Central Region
103.82982,1.2967600000000001,Central Region
103.88604000000001,1.3143,Central Region
103.8421,1.28614,Central Region
103.83094,1.28895,Central Region
103.83933,1.30846,Central Region
103.96185,1.3774899999999999,East Region
103.82905,1.28878,Central Region
103.97292,1.36443,East Region
103.76794,1.3311,West Region
103.85001,1.32502,Central Region
103.83109,1.28283,Central Region
103.7867,1.31818,Central Region
103.85278000000001,1.31726,Central Region
103.90827,1.32518,East Region
103.78558000000001,1.36532,North Region
103.84138,1.28325,Central Region
103.89686999999999,1.3158299999999998,Central Region
103.77416,1.34054,Central Region
103.77407,1.37321,West Region
103.78650999999999,1.27991,Central Region
103.85582,1.29769,Central Region
103.85628,1.3119999999999998,Central Region
103.88753,1.31421,Central Region
103.83638,1.30453,Central Region
103.89918,1.3755899999999999,North-East Region
103.82983,1.29636,Central Region
103.86148,1.3255700000000001,Central Region
103.85216,1.2816100000000001,Central Region
103.89855,1.31461,Central Region
103.88635,1.31461,Central Region
103.82842,1.2881,Central Region
103.85204,1.32281,Central Region
103.84031999999999,1.30475,Central Region
103.86213000000001,1.31257,Central Region
103.86027,1.30025,Central Region
103.82767,1.28898,Central Region
103.78690999999999,1.2791700000000001,Central Region
103.81886999999999,1.35159,North Region
103.81585,1.26649,Central Region
103.90014000000001,1.31114,Central Region
103.91509,1.32395,East Region
103.90664,1.3295299999999999,East Region
103.85053,1.30075,Central Region
103.86341,1.30768,Central Region
103.89315,1.3137,Central Region
103.75938000000001,1.38106,West Region
103.79281999999999,1.32361,Central Region
103.84736,1.28874,Central Region
103.75686999999999,1.32133,West Region
103.82918000000001,1.28844,Central Region
103.84192,1.32218,Central Region
103.84307,1.2845,Central Region
103.85005,1.28694,Central Region
103.77176999999999,1.34151,Central Region
103.84723000000001,1.2816299999999998,Central Region
103.86672,1.33122,Central Region
103.95774,1.31304,East Region
103.91351999999999,1.3167200000000001,East Region
103.84215,1.28496,Central Region
103.85813,1.31609,Central Region
103.85880999999999,1.31008,Central Region
103.88209,1.3549200000000001,North-East Region
103.94554000000001,1.32787,East Region
103.90590999999999,1.3088799999999998,Central Region
103.82714,1.2878399999999999,Central Region
103.83239,1.28189,Central Region
103.89871,1.30177,Central Region
103.88845,1.2995,Central Region
103.8306,1.28367,Central Region
103.83386,1.28298,Central Region
103.87689,1.31235,Central Region
103.85365999999999,1.28206,Central Region
103.91494,1.32237,East Region
103.83883,1.30616,Central Region
103.89666,1.3154700000000001,Central Region
103.73984,1.33415,West Region
103.85455,1.3240299999999998,Central Region
103.89735999999999,1.31582,Central Region
103.87317,1.37425,North-East Region
103.82879,1.31575,Central Region
103.84523,1.32041,Central Region
103.88278000000001,1.3139399999999999,Central Region
103.90174,1.30911,Central Region
103.94379,1.37195,East Region
103.89846,1.3159100000000001,Central Region
103.86561999999999,1.3218299999999998,Central Region
103.84003,1.29817,Central Region
103.88620999999999,1.31456,Central Region
103.83941999999999,1.29728,Central Region
103.88691,1.3149600000000001,Central Region
103.83381,1.3053700000000001,Central Region
103.88374,1.3117,Central Region
103.83855,1.27798,Central Region
103.88786999999999,1.31479,Central Region
103.88847,1.31512,Central Region
103.8369,1.2768,Central Region
103.83895,1.27646,Central Region
103.86103,1.30493,Central Region
103.85333,1.2815299999999998,Central Region
103.88576,1.31565,Central Region
103.95963,1.3456700000000001,East Region
103.91127,1.30856,East Region
103.88613000000001,1.31551,Central Region
103.91297,1.3079399999999999,East Region
103.84357,1.28329,Central Region
103.91496,1.32335,East Region
103.91107,1.30835,East Region
103.83408,1.27262,Central Region
103.88605,1.31503,Central Region
103.88663000000001,1.31312,Central Region
103.91298,1.30998,East Region
103.8408,1.2968899999999999,Central Region
103.88735,1.31316,Central Region
103.85964,1.30334,Central Region
103.84633000000001,1.3177299999999998,Central Region
103.84682,1.28148,Central Region
103.85566,1.3075700000000001,Central Region
103.83856,1.27803,Central Region
103.85526999999999,1.30777,Central Region
103.87853,1.33229,Central Region
103.88619,1.31405,Central Region
103.8874,1.31532,Central Region
103.85537,1.30978,Central Region
103.90896,1.3143200000000002,East Region
103.88627,1.31479,Central Region
103.83867,1.278,Central Region
103.88464,1.32958,Central Region
103.78434,1.44928,North Region
103.8555,1.31636,Central Region
103.86575,1.31998,Central Region
103.70404,1.3392700000000002,West Region
103.85329,1.32433,Central Region
103.88763,1.3134700000000001,Central Region
103.69103,1.34102,West Region
103.88615,1.31546,Central Region
103.89495,1.38986,North-East Region
103.88717,1.31356,Central Region
103.83999,1.29671,Central Region
103.85743000000001,1.29874,Central Region
103.84294,1.28811,Central Region
103.85172,1.31806,Central Region
103.88586,1.31587,Central Region
103.84611,1.4163299999999999,North Region
103.89055,1.31497,Central Region
103.86106,1.30439,Central Region
103.85325,1.28185,Central Region
103.88764,1.31534,Central Region
103.838,1.29755,Central Region
103.90503000000001,1.33522,East Region
103.77415,1.34251,Central Region
103.92399999999999,1.3196299999999999,East Region
103.85836,1.31693,Central Region
103.88606999999999,1.3145,Central Region
103.83729,1.27709,Central Region
103.83768,1.27846,Central Region
103.85788000000001,1.31523,Central Region
103.83766,1.29704,Central Region
103.8361,1.29303,Central Region
103.94612,1.31227,East Region
103.8519,1.2819399999999999,Central Region
103.83775,1.27824,Central Region
103.85582,1.31584,Central Region
103.83412,1.2860200000000002,Central Region
103.83844,1.29667,Central Region
103.88577,1.31379,Central Region
103.83965,1.28376,Central Region
103.85521,1.29734,Central Region
103.88561,1.31531,Central Region
103.9153,1.3241100000000001,East Region
103.83789,1.29898,Central Region
103.84463000000001,1.31629,Central Region
103.83804,1.29589,Central Region
103.88649000000001,1.31354,Central Region
103.88579,1.3160100000000001,Central Region
103.88733,1.31473,Central Region
103.9622,1.37853,East Region
103.70532,1.33951,West Region
103.84586,1.28271,Central Region
103.88906999999999,1.31188,Central Region
103.85846,1.30024,Central Region
103.70638000000001,1.34115,West Region
103.84206999999999,1.3292899999999999,Central Region
103.88776,1.3156,Central Region
103.85342,1.28057,Central Region
103.854,1.31408,Central Region
103.88665999999999,1.31386,Central Region
103.83341999999999,1.30529,Central Region
103.94125,1.37826,East Region
103.83847,1.30597,Central Region
103.91638,1.31999,East Region
103.85508,1.30541,Central Region
103.83769000000001,1.2957299999999998,Central Region
103.83978,1.29754,Central Region
103.88441,1.31243,Central Region
103.85298,1.28085,Central Region
103.85776,1.3104,Central Region
103.79029,1.34762,Central Region
103.84541999999999,1.30314,Central Region
103.83445999999999,1.30473,Central Region
103.91131999999999,1.32074,East Region
103.84049,1.2843200000000001,Central Region
103.9008,1.31249,Central Region
103.85334,1.28043,Central Region
103.74133,1.33518,West Region
103.83949,1.29502,Central Region
103.88143000000001,1.31161,Central Region
103.84976,1.3042799999999999,Central Region
103.70476,1.33735,West Region
103.6903,1.33755,West Region
103.9127,1.31441,East Region
103.70681,1.3382399999999999,West Region
103.70597,1.33748,West Region
103.79444000000001,1.44151,North Region
103.85823,1.315,Central Region
103.86359,1.3099100000000001,Central Region
103.83505,1.3034700000000001,Central Region
103.88466,1.31708,Central Region
103.76028000000001,1.3565399999999999,West Region
103.88788000000001,1.29808,Central Region
103.91351999999999,1.3194700000000001,East Region
103.85959,1.3017100000000001,Central Region
103.89816,1.3057,Central Region
103.81203000000001,1.26814,Central Region
103.86159,1.30444,Central Region
103.79239,1.44328,North Region
103.86004,1.31098,Central Region
103.84649,1.2825600000000001,Central Region
103.84911,1.2897,Central Region
103.96112,1.3774899999999999,East Region
103.88576,1.314,Central Region
103.88351999999999,1.31162,Central Region
103.83288,1.30538,Central Region
103.88741,1.31332,Central Region
103.88584,1.3139399999999999,Central Region
103.88149,1.3139,Central Region
103.72264,1.35435,West Region
103.94103,1.33135,East Region
103.84229,1.3035,Central Region
103.88733,1.31377,Central Region
103.88591,1.3155,Central Region
103.84565,1.28154,Central Region
103.85774,1.30298,Central Region
103.84936,1.3044,Central Region
103.8866,1.3139399999999999,Central Region
103.84733,1.30244,Central Region
103.89961,1.3113,Central Region
103.85161,1.28051,Central Region
103.76276999999999,1.36065,West Region
103.89146,1.38246,North-East Region
103.85053,1.30447,Central Region
103.90852,1.32328,East Region
103.86456,1.32026,Central Region
103.83061,1.29246,Central Region
103.91574,1.31934,East Region
103.90961999999999,1.30877,East Region
103.84810999999999,1.3025799999999998,Central Region
103.84233,1.35861,Central Region
103.88765,1.3137,Central Region
103.84894,1.30233,Central Region
103.88539,1.31633,Central Region
103.85296,1.28026,Central Region
103.91084000000001,1.3080100000000001,East Region
103.76102,1.30798,West Region
103.91476,1.3213700000000002,East Region
103.84068,1.29898,Central Region
103.85799999999999,1.30292,Central Region
103.85433,1.31395,Central Region
103.8826,1.31097,Central Region
103.96299,1.3598700000000001,East Region
103.88684,1.31476,Central Region
103.84179,1.34348,Central Region
103.83711,1.2917299999999998,Central Region
103.86018,1.30272,Central Region
103.84014,1.29579,Central Region
103.80424000000001,1.31634,Central Region
103.84736,1.2879,Central Region
103.76073000000001,1.35612,West Region
103.91248,1.3185,East Region
103.88298,1.3111700000000002,Central Region
103.89414000000001,1.31314,Central Region
103.82372,1.44005,North Region
103.82571,1.4370100000000001,North Region
103.88098000000001,1.31282,Central Region
103.88736,1.31466,Central Region
103.88593,1.3148,Central Region
103.82337,1.28025,Central Region
103.88597,1.3129899999999999,Central Region
103.70510999999999,1.34327,West Region
103.91503,1.32089,East Region
103.86489,1.3207200000000001,Central Region
103.92342,1.3199299999999998,East Region
103.85495,1.31694,Central Region
103.86050999999999,1.3125200000000001,Central Region
103.95994,1.34566,East Region
103.88399,1.31257,Central Region
103.84102,1.35436,Central Region
103.88278000000001,1.31114,Central Region
103.91089000000001,1.3099,East Region
103.88626,1.3142399999999999,Central Region
103.84458000000001,1.28305,Central Region
103.84971999999999,1.30439,Central Region
103.85213,1.3009,Central Region
103.8859,1.31566,Central Region
103.88132,1.31205,Central Region
103.83931,1.29815,Central Region
103.913,1.30787,East Region
103.91233000000001,1.30942,East Region
103.88559000000001,1.31586,Central Region
103.83775,1.29088,Central Region
103.88761,1.31374,Central Region
103.85002,1.27914,Central Region
103.84238,1.29488,Central Region
103.88174000000001,1.392,North-East Region
103.88278000000001,1.29738,Central Region
103.8398,1.3164200000000001,Central Region
103.79081,1.3123,Central Region
103.82306,1.33917,Central Region
103.82081,1.3513,North Region
103.84745,1.3000200000000002,Central Region
103.84825,1.30288,Central Region
103.82044,1.27013,Central Region
103.88801,1.31492,Central Region
103.72278,1.34495,West Region
103.90203000000001,1.3026200000000001,Central Region
103.8604,1.3119100000000001,Central Region
103.84897,1.3271600000000001,Central Region
103.84859,1.39583,North-East Region
103.84286999999999,1.31718,Central Region
103.84399,1.2830000000000001,Central Region
103.85954,1.3108899999999999,Central Region
103.8501,1.30236,Central Region
103.83582,1.27474,Central Region
103.89815,1.31477,Central Region
103.82783,1.2730299999999999,Central Region
103.82685,1.3404,Central Region
103.90945,1.31188,East Region
103.84761,1.31758,Central Region
103.88609,1.31339,Central Region
103.85343,1.32338,Central Region
103.84004,1.29586,Central Region
103.787,1.27942,Central Region
103.9118,1.3076,East Region
103.83923,1.29544,Central Region
103.88738000000001,1.31405,Central Region
103.82871999999999,1.28526,Central Region
103.88701,1.31481,Central Region
103.78626,1.28094,Central Region
103.91223000000001,1.31692,East Region
103.83793,1.2994299999999999,Central Region
103.78686,1.28156,Central Region
103.88734000000001,1.31626,Central Region
103.83794,1.29601,Central Region
103.85318000000001,1.31739,Central Region
103.88628,1.31399,Central Region
103.83798,1.29731,Central Region
103.8657,1.32346,Central Region
103.84299999999999,1.32164,Central Region
103.90311,1.3762299999999998,North-East Region
103.88747,1.31339,Central Region
103.83715,1.2962,Central Region
103.83289,1.28475,Central Region
103.88788000000001,1.31376,Central Region
103.84006,1.2948600000000001,Central Region
103.78594,1.27956,Central Region
103.8388,1.2948,Central Region
103.78543,1.2794299999999998,Central Region
103.88817,1.31528,Central Region
103.83798,1.2965799999999998,Central Region
103.83993000000001,1.2959200000000002,Central Region
103.76702,1.29732,West Region
103.8416,1.2846799999999998,Central Region
103.75972,1.3421,West Region
103.88727,1.31425,Central Region
103.88031,1.3478,North-East Region
103.82344,1.2895299999999998,Central Region
103.74923000000001,1.3485,West Region
103.83596999999999,1.27505,Central Region
103.84016,1.29731,Central Region
103.8383,1.2971,Central Region
103.84156,1.28452,Central Region
103.86435,1.3171,Central Region
103.83779,1.2956,Central Region
103.8338,1.27291,Central Region
103.84057,1.30372,Central Region
103.7868,1.28164,Central Region
103.78568,1.28065,Central Region
103.83973,1.29488,Central Region
103.8592,1.31332,Central Region
103.87997,1.31318,Central Region
103.83903000000001,1.29554,Central Region
103.88804,1.31631,Central Region
103.83863000000001,1.2951,Central Region
103.77815,1.43147,North Region
103.84188,1.28473,Central Region
103.84161999999999,1.28531,Central Region
103.96056,1.37706,East Region
103.86355,1.32713,Central Region
103.84013,1.2971,Central Region
103.83815,1.29562,Central Region
103.83847,1.30525,Central Region
103.82731,1.43725,North Region
103.89855,1.31439,Central Region
103.7664,1.33179,Central Region
103.93414,1.36119,East Region
103.83774,1.2783200000000001,Central Region
103.83615999999999,1.29626,Central Region
103.91219,1.30898,East Region
103.83793,1.29698,Central Region
103.84806,1.30306,Central Region
103.78741,1.28086,Central Region
103.8556,1.2977,Central Region
103.84704,1.30282,Central Region
103.78549,1.2808700000000002,Central Region
103.86461,1.35107,North-East Region
103.82765,1.4511100000000001,North Region
103.79708000000001,1.45459,North Region
103.84251,1.28329,Central Region
103.83917,1.30598,Central Region
103.78374000000001,1.30531,Central Region
103.88794,1.3159999999999998,Central Region
103.70194000000001,1.3511799999999998,West Region
103.88744,1.31525,Central Region
103.83983,1.3056,Central Region
103.86036,1.30218,Central Region
103.84217,1.28538,Central Region
103.89814,1.3152,Central Region
103.86367,1.3220100000000001,Central Region
103.87935,1.34707,North-East Region
103.84111,1.32307,Central Region
103.84387,1.28294,Central Region
103.88261,1.31853,Central Region
103.86779,1.3307799999999999,Central Region
103.83985,1.29576,Central Region
103.86243,1.31711,Central Region
103.86398,1.3201399999999999,Central Region
103.85379,1.31539,Central Region
103.85327,1.28131,Central Region
103.89234,1.36719,North-East Region
103.89638000000001,1.30761,Central Region
103.8584,1.31044,Central Region
103.85203,1.2801200000000001,Central Region
103.89242,1.36948,North-East Region
103.77774000000001,1.4125,North Region
103.83649,1.27502,Central Region
103.74122,1.33392,West Region
103.82334,1.29325,Central Region
